tweetId,userId,postedTime,latitude,longtitude,hashtags,text
6.51E+17,119512249,10/4/15 13:59,32.94468709,-80.04408721,"{chswx,beamupsc,charlestonsc}","Got tired of being inside, go play in the rain and floods! #chswx #beamupsc #charlestonsc @… https://t.co/SRGsKqHIok"
6.51E+17,281534022,10/4/15 13:51,34.0006,-81.0442,{},Brahhhhh my house is flooded my car was flooded... and they expect to rivers to crest and breach… https://t.co/jbJGGiNY1m
6.51E+17,1460481474,10/4/15 13:50,35.95480958,-83.92547073,{},"Win or lose, rain or shine, we'll always support the Vols and Breast Cancer Awareness 🍊🏈💞 @ Neyland… https://t.co/Wz3SrRWDC7"
6.51E+17,1460481474,10/4/15 13:48,35.95480958,-83.92547073,{},"Win or lose, rain or shine, we'll always support the Vols and Breast Cancer Awareness 🏈🍊💞 @ Neyland… https://t.co/A7gelcWZHz"
6.51E+17,86858154,10/4/15 13:45,32.7893,-79.9863,"{marylynniv,charlestonstrong,charlestonfloods}","Time for a low tide inspection;) #marylynniv #charlestonstrong #charlestonfloods @ Charleston, South… https://t.co/kCH36sH7YF"
6.51E+17,44953923,10/4/15 13:44,34.6849,-82.8148,{},"A little rain can't hold us back. Go Tigers! 🐯 @ Clemson, South Carolina https://t.co/UTg3ZSA2Uz"
6.51E+17,304082682,10/4/15 13:40,33.7489,-84.3881,{},"months of training &amp; raising money, hours of walking in the rain this, 30… https://t.co/3cMepPj86U"
6.51E+17,887825726,10/4/15 13:39,35.95713338,-83.9302201,{},She's somewhere in the Smokey Mountain rain @ Rocky Top Tennessee https://t.co/T7nboT2SQ6
6.51E+17,294364218,10/4/15 13:35,33.99890185,-81.03075301,{},In honor of having classes canceled tomorrow for excessive rainfall and flooding...another reason why… https://t.co/OurDC0xt5D
6.51E+17,955791277,10/4/15 13:34,33.952816,-83.3744736,{RollTide},A little rain never hurt nobody #RollTide @ Sanford Stadium https://t.co/y0QgOYtlEh
6.51E+17,27908259,10/4/15 13:30,35.90310676,-78.62473447,{},The rain has stopped for a bit. @ Honeycutt Park https://t.co/VCreU5fPBn
6.51E+17,444938634,10/4/15 13:27,33.7042,-78.8755,"{livereporting,joaquin,minipoolsession}","Willow Run is soooo flooded yo #livereporting #joaquin #minipoolsession @ Myrtle Beach, South Carolina https://t.co/tEcGi3n4PO"
6.51E+17,499462273,10/4/15 13:26,33.952816,-83.3744736,{},"It's a great day in Athens, when ALABAMA wins! Roll tide roll ❤️🐘🙌🏼 @… https://t.co/mKxu1UZh0H"
6.51E+17,83005882,10/4/15 13:25,34.67896391,-82.84294507,{},We wouldn't stand in the pouring rain for 4 hours for just any team 🐯 @… https://t.co/FnG0XZ1HTS
6.51E+17,351250833,10/4/15 13:25,35.843811,-86.3706207,{},"Even if it did rain on us all day &amp; we lost, it was a perfect first… https://t.co/xLh9V4XSTa"
6.51E+17,294279305,10/4/15 13:24,35.60413066,-77.37132785,{},Remember when it didn't even rain @ Theta Chi Fraternity https://t.co/BdE5OniriW
6.51E+17,129574046,10/4/15 13:21,34.20185009,-79.81940956,{FUCKBATES},"Since my dorm flooded I now have no books, no computer, and no where to sleep :-) #FUCKBATES"
6.51E+17,97780499,10/4/15 13:17,34.03666667,-77.89694444,{},"Trying to survive the storm @ Carolina Beach, North Carolina https://t.co/mo1rdEO8A4"
6.51E+17,18958586,10/4/15 13:14,33.99805005,-81.00292772,{},"Areas around Columbia are currently flooding. Be careful out there, gamecocks.
Photo taken on Sunday,… https://t.co/YlMDJ2mOEC"
6.51E+17,259932351,10/4/15 13:07,34.17652864,-80.88808875,{},"Wow.... The rain won't stop, whoever thought driving through this was a good idea found out the hard… https://t.co/Maw5iGeMwM"
6.51E+17,134332910,10/4/15 13:06,33.99890185,-81.03075301,{},We're singing in the rain ☔️ @ University of South Carolina https://t.co/Ou7nPWmyEl
6.51E+17,700131958,10/4/15 13:02,34.37837838,-79.99016971,{SCFlood},People are still dumb enough to drive through stupid high flooded streets smh #SCFlood
6.51E+17,115152091,10/4/15 12:59,33.952816,-83.3744736,{},Joaquin couldn't even stop the tide @ Sanford Stadium https://t.co/sAJ3G9sWiF
6.51E+17,343750985,10/4/15 12:58,35.30486743,-83.1825023,{},"Whee are thankful for the Cats and each other, rain or shine💜💛 @ E.J.… https://t.co/F0y10cQ1U6"
6.51E+17,1590868255,10/4/15 12:56,33.6099205,-79.0349274,"{buddythehorse,app,horses,wishusluck}","Prayers for all the flood victims🙏🏻 This storm is fierce. 
#buddythehorse #app #horses #wishusluck… https://t.co/dJpcRwvHeO"
6.51E+17,18521125,10/4/15 12:55,32.750172,-79.918115,"{Jamesisland,scflooding,chswx,chsnews}","Home on Harbor View Rd. #Jamesisland, flooding as pond overflows. #scflooding #chswx #chsnews http://t.co/SE70nGeO7A"
6.51E+17,2722672223,10/4/15 12:54,32.84373008,-80.07986932,{},Kind of gross to share but...This is why playing in the flood waters… https://t.co/eACAGIG8WP
6.51E+17,351915951,10/4/15 12:54,33.7042,-78.8755,{SCFlooding},"4.7 inches of rain in less than 3 hours. #SCFlooding @ Myrtle Beach, South Carolina https://t.co/Ut2GBx3VWB"
6.51E+17,92369139,10/4/15 12:47,33.9608,-83.3781,{},"The tide beat UGA, but Athens beat us‼️ @ Athens, Georgia https://t.co/qAILKScsKQ"
6.51E+17,28918980,10/4/15 12:38,36.07734156,-79.82107727,"{NC,NorthCarolina}",Flash flood emergencies spread in South Carolina; motorists stranded in… http://t.co/IccszVbHJj #NC #NorthCarolina http://t.co/3FNppLxRXX
6.51E+17,161912637,10/4/15 12:37,34.2112,-77.7986,{},"Current working conditions....just glad the rain stupid for a second @ Wrightsville Beach, North… https://t.co/xRYGX0Ijb9"
6.51E+17,2375783053,10/4/15 12:32,35.5959282,-82.5503616,{},what a great night Room Nine. VIP was sold out. The rain couldn't stop Asheville from coming out!!… https://t.co/K6idWeBhQd
6.51E+17,923765186,10/4/15 12:24,34.97297297,-86.83329031,{AlabamaToTheRescue},"BREAKING 
Alabama Red Cross deploys vehicles to aid flood victims in S.C. #AlabamaToTheRescue"
6.51E+17,28725421,10/4/15 12:24,33.9873276,-81.0041656,"{food,scflood2015}","The only local spot open west of beltline, on Rosewood that isn't flooded. #food #scflood2015 @ Main… https://t.co/JLyZzUN1ZL"
6.51E+17,309149934,10/4/15 12:24,35.85124837,-86.36862344,{},"Although we didn't win and stood in the rain all day, I still had so much… https://t.co/6uH0eEY0mL"
6.51E+17,233487895,10/4/15 12:20,35.18921378,-79.46799711,{Pinehurst},Home of American golf in fine form despite the rain #Pinehurst @ Pinehurst Golf and Country Club -… https://t.co/1eJyLnppKT
6.51E+17,1706251868,10/4/15 12:19,34.1182886,-80.84475664,{},@WLTX Spears Creek Church Road closed to flooding. http://t.co/d3tA32zP6w
6.51E+17,86994059,10/4/15 12:17,33.7042,-78.8755,"{floodmageddon,joaquin,twc}","Welp. Mom's yard is totally flooded #floodmageddon #joaquin #twc @ Myrtle Beach, South Carolina https://t.co/L73enhaXbq"
6.51E+17,166387485,10/4/15 12:15,35.05195362,-78.88016753,{},Not even the rain keeps me from my mat...love my practice and the positive  changes it has brought… https://t.co/cYcOMbPx9Q
6.51E+17,612309667,10/4/15 12:15,33.696283,-78.8794604,{},battled the storm to spend time with good people and good music 💕much love for mama marla 💜💜💜 @ House… https://t.co/6aoZb7Y4gz
6.51E+17,16980878,10/4/15 12:05,33.2,-80,{},It just keeps coming. Both neighbors fences gone and have been evacuated.… https://t.co/vtG2JayPFs
6.51E+17,496349772,10/4/15 12:01,34.67896391,-82.84294507,{},it wasn't rain it was the tears of the irish 🐯👊🏽🍀 @ Death Valley - Clemson Univ https://t.co/73fFC4OXmr
6.51E+17,738529693,10/4/15 11:50,34.1174459,-80.8442599,{},@KiraOnClimate Of course it has... and this winter when CA gets above average rain that will be climate change also.  Req prayer not lecture
6.51E+17,344237885,10/4/15 11:49,36.30881094,-82.36075897,{tortinopizza},Be Safe out there guys!  The rain and flooding is bad in North and South Carolina. #tortinopizza… https://t.co/qMt82VxVcC
6.51E+17,72469197,10/4/15 11:48,33.75239156,-78.96176958,{lifesabeach},Blooming onion....... Enjoying the last leg of our vacay before the south gets flooded. #lifesabeach… https://t.co/vukQjxOcoQ
6.51E+17,31606868,10/4/15 11:47,32.6662,-79.9392,{charleston},That little blue patch didn't last very long! We got out before we got flooded in 😳 #charleston… https://t.co/AFSdYcIwCd
6.51E+17,2781352668,10/4/15 11:47,34.065795,-81.328968,{},First time since moving down here that I've been worried about Marty going to work. The flooding is… https://t.co/DHWIBtEdXS
6.51E+17,151689641,10/4/15 11:45,35.375385,-80.720904,{},Y'all still sitting around in Columbia like it's not flooding smh
6.51E+17,410377096,10/4/15 11:39,35.843811,-86.3706207,{},You make me happy when skies are grey-love the rain the raiders and you… https://t.co/Z3haxkVV3y
6.51E+17,2495806613,10/4/15 11:31,35.59506633,-82.55308963,{},"It's Sunday fun-day! The rain has stopped! Stop in for brunch, a Bloody Mary &amp; some bluegrass!… https://t.co/MsM4osgWlR"
6.51E+17,57496251,10/4/15 11:30,33.71121228,-78.90833759,{},Get out of the rain and enjoy our Bloody Mary Bar today from 10-2! http://t.co/5LJJ4ypJT8
6.51E+17,1257880945,10/4/15 11:25,34.67896391,-82.84294507,{Gameday},"""This rain can't hold us back"" ~ Lauren Palermo 🐯💜 #Gameday @ Death… https://t.co/fJkTqssjze"
6.51E+17,324707208,10/4/15 11:23,34.67919422,-82.84343833,{},A little rain would never stop me from cheering on my tigers! They make me so proud! 💜🐯 @ Memorial… https://t.co/kCGFkHRIja
6.51E+17,2263010079,10/4/15 11:22,33.8749035,-84.33292142,{},when your best friend is a soccer player: you get up early &amp; stand in the cold rain to come support… https://t.co/8cT8QmeMW0
6.51E+17,3707564172,10/4/15 11:14,33.9408527,-80.6901193,{WLTX},Still got power but Tired of waiting on rain to stop in South Carolina Thank god flood ain't came to Eastover Watching #WLTX to stay alerted
6.51E+17,57692804,10/4/15 11:13,32.00467918,-81.26536283,{},When Savannah gets rain and the course has standing water in the middle… https://t.co/FofX5exxik
6.51E+17,48779621,10/4/15 11:12,35.0893,-80.6868,{},The Carolinas have been getting pounded with rain and wind the last 3 days which makes riding and… https://t.co/XSw9wWnZQH
6.51E+17,1481341122,10/4/15 11:07,34.21531367,-77.93398435,{},So all relaxinggg on this Sunday watching tv because moree rain but that's OK I love my little family… https://t.co/wItKEb74ag
6.51E+17,227371630,10/4/15 11:07,34.218,-80.9846,{},We're in the black.  There's been so much rain that it's off the scale that the local news uses.… https://t.co/K4kfD9rVhU
6.51E+17,2993223311,10/4/15 11:05,32.78076987,-79.94257086,{Charleston},"Wet, but hanging on at the peninsula #Charleston rain band is north of us. Good news for people, good… https://t.co/DyhAzC3xmr"
6.51E+17,2981259422,10/4/15 11:04,33.5961083,-80.2123723,{},Prayers goes out in Columbia this flooding Hell
6.51E+17,27849905,10/4/15 11:03,33.952816,-83.3744736,{},Standing in line for four hours in the pouring rain and mud to watch the dawgs? I wouldn't wanna do… https://t.co/vjg8E4W47m
6.51E+17,64086493,10/4/15 11:03,34.67896391,-82.84294507,{},No other person I would rather brave the storm with!! What a win tigers!!… https://t.co/7EO1o2z0tT
6.51E+17,227371630,10/4/15 11:01,34.218,-80.9846,{},Thoughts and prayers to everyone here in SC experiencing this 1000 year flood.  Nearly 2' of water… https://t.co/bMGoUMzSVP
6.51E+17,47331227,10/4/15 10:57,34.67607762,-82.8304745,{},"Normally standing in the pouring rain all day long isn't my thing... but when it involves my Tigers,… https://t.co/Kt8zxeLZ73"
6.51E+17,35928179,10/4/15 10:51,36.0835419,-79.8450089,{JovanChronos},Sunshine through the rain - #JovanChronos @ Christ United Methodist Church https://t.co/GLboQ0wL3o
6.51E+17,68793779,10/4/15 10:49,32.0608,-84.5383,{cabinlife},"Sunday morning rain at the cabin. Tin roof.. pitter  patter. #cabinlife @ Preston, Georgia https://t.co/GuSVxr0YaU"
6.51E+17,144350218,10/4/15 10:45,34.25921404,-80.59000974,{},"Kendall Lake with more rain coming down @ Kendall Lake, Camden SC https://t.co/bQthwVNfYr"
6.51E+17,18873073,10/4/15 10:42,33.63968898,-84.42943252,{},@azamsharp Hopefully you can check out the park. I did last year and it was brilliant. Not sure with the rain this year. 😕
6.51E+17,341581102,10/4/15 10:38,33.5795403,-83.3563995,"{brandyangelphotography,fairweatherfarms}",With rain comes amazing photo ops. #brandyangelphotography #fairweatherfarms… https://t.co/MIk156er9I
6.51E+17,339179702,10/4/15 10:37,33.952816,-83.3744736,{},Members of the Georgia Bulldogs defeatedly sit on the sideline as the rain pours down on Sanford… https://t.co/7hj9PccZPW
6.51E+17,158811638,10/4/15 10:35,34.94942721,-81.93252611,"{notstoppingme,hair,waves,weekendlook}","Rain, rain go away #notstoppingme #hair #waves #weekendlook @ Downtown Spartanburg https://t.co/bu0fpUuWbG"
6.51E+17,380102763,10/4/15 10:34,33.952816,-83.3744736,{},No simple rain storm can hold back the MDB! I've never experienced a game… https://t.co/Q5jtqF4Ad1
6.51E+17,20406677,10/4/15 10:32,33.69566365,-84.47138307,{},Don't let the rain stop you from going to church! https://t.co/REJuvimvOU http://t.co/ADE0ZUWcAj
6.51E+17,18677864,10/4/15 10:31,32.837627,-79.835162,{},Click.  Never to watch @Live5News again. 3 days of rain and they just decided to report it 24/7.
6.51E+17,543963483,10/4/15 10:28,33.9464237,-83.37722984,"{dawgs4life,wellgetemnexttime}",A lil rain never hurt anyone #dawgs4life #wellgetemnexttime @ Myers Quad https://t.co/Tk114e1WgR
6.51E+17,211976044,10/4/15 10:28,35.20171671,-80.8444156,{},Our petal_columbia store is closed today due to flooding in Columbia and road closures!!! So to keep… https://t.co/yfXo1AvRto
6.51E+17,23491179,10/4/15 10:27,33.66205299,-84.41382219,{},"Hopefully the rain won't delete the point of drying my clothes (@ Hapeville Coin Laundry in Atlanta, GA) https://t.co/0MAjkGsEAq"
6.51E+17,30451030,10/4/15 10:25,33.8862014,-84.4547429,{HalfMarathon},We made it! Through the rain and hills. #HalfMarathon #13.1 @ Michelob Ultra 13.1 Atlanta Half https://t.co/fFqsLa8pQ4
6.51E+17,90463575,10/4/15 10:21,35.8188,-78.6446,{},In the mist of some heavy rain and strong winds the message was still relayed. That message was you… https://t.co/Dv45hpXfWi
6.51E+17,46747752,10/4/15 10:19,34.9641609,-82.0132599,{freedomreigns},It's raining outside &amp; the Holy Spirit is flooding inside freechapelspartanburg #freedomreigns @ Free… https://t.co/pCSstxFjil
6.51E+17,378360240,10/4/15 10:19,34.0006,-81.0442,{},We may be in a state of emergency and the rain doesn't seem like it's going to stop but thankfully I… https://t.co/6otAKrKM71
6.51E+17,247964297,10/4/15 10:18,33.04781366,-80.16433749,{callNoah},"The flood of 2015. #callNoah @ Weatherstone, Summerville, South Carolina https://t.co/aARBSWpHgN"
6.51E+17,316769243,10/4/15 10:16,33.958149,-83.3740387,{},You can rain on Athens but you can't rain on our parade ☂ @ Bourbon Street https://t.co/4LEMNM2eGM
6.51E+17,17968084,10/4/15 10:13,35.9982,-86.7926,{},"Within a week, our mudroom has gone from flip-flops and swim goggles to jackets and rain boots. ☔️… https://t.co/BgR0bi9Xxe"
6.51E+17,21319027,10/4/15 10:12,34.67919422,-82.84343833,{},"I never thought I'd willingly stand on the rain for a game but man, was it worth it! Love my… https://t.co/TzprAfAT9w"
6.51E+17,173944492,10/4/15 10:02,33.11687,-80.11927,"{charlestonflooding,chswx}",Crazy. The whole neighborhood is flooded in about knee deep water. #charlestonflooding #chswx @… https://t.co/syOzOLm4iT
6.51E+17,473389331,10/4/15 10:02,35.46958934,-82.46374672,{OverlandExpoEast},"Last day of #OverlandExpoEast 2015 &amp; we have sun, light rain &amp; wind. Fun is ensuing though! Walkabout… https://t.co/cXBaF1SuxC"
6.51E+17,872550866,10/4/15 9:56,34.67607762,-82.8304745,{},Tailgating for 12 hours in the rain isn't so bad with company like this 🐯… https://t.co/CPNaisVQv8
6.51E+17,601400213,10/4/15 9:55,35.40425799,-80.6797635,{},Scary images of flooding from Columbia and @UofSC. Prayers for everyone there.  Wishing all of @kayliegreen23 friends at school to be safe.
6.51E+17,1190768503,10/4/15 9:54,35.219824,-80.787151,{},"Hurricane Joaquin is NOT going to ruin my 
weekend. All this rain and pain only turn into… https://t.co/dcEUSvR0Kx"
6.51E+17,26900902,10/4/15 9:52,33.7042,-78.8755,{HurricaneJoaquin},"Waiting out the flood like..

#HurricaneJoaquin @ Myrtle Beach, South Carolina https://t.co/9ex4rJCYtJ"
6.51E+17,242348677,10/4/15 9:46,34.67416846,-83.00873556,{},How awesome was it during pregame in the heaviest rain when the crowd reacted to @AnsCartee3  breaking out the 🔥🔥🔥🔥!!!
6.51E+17,35355580,10/4/15 9:40,32.13966863,-80.7562578,{},Well at least a there is a beach today. The past 3 days it has been buried under flooded water @… https://t.co/WMiWEWRAWs
6.51E+17,341581102,10/4/15 9:39,33.5795403,-83.3563995,{},Thank God for clear umbrellas for making these shots possible! They make the rain worth it!… https://t.co/0cjK2z0Zy1
6.51E+17,155067146,10/4/15 9:30,34.0006,-81.0442,{},The church services are cancelled in Columbia due to massive flooding and unsafe roads.  Our Pastor… https://t.co/rVJtRBd7pA
6.51E+17,303356253,10/4/15 9:29,34.0436,-81.0979,{},"It's my birthday and it just so happens to be flooding a few miles away,… https://t.co/lSVRLPXfBu"
6.51E+17,282349044,10/4/15 9:29,33.00248272,-80.15191496,{},3rd straight day of rain 🏊🏽🏄🏽
6.51E+17,351983111,10/4/15 9:22,34.68302476,-82.84305619,{},Meghan weedon brought the rain but the Tigers brought the win @ Larry's 163 https://t.co/bZowUo4r07
6.51E+17,47357653,10/4/15 9:15,33.76018137,-84.39310347,"{atlanta,nightlife,nofilter}",Atlanta at night in the rain and fog. #atlanta #nightlife #nofilter @… https://t.co/AFcHCUtAZr
6.51E+17,414125839,10/4/15 9:07,33.9269,-80.3635,{},"Thank you to everyone who gives to @newspring! I can still be with my church in this flood. @ Sumter,… https://t.co/95r3a0OHmI"
6.51E+17,313041437,10/4/15 8:41,34.07211341,-80.91543433,"{scwx,scflood}",#scwx #scflood  This is the storm water drainage behind Dunkin Donuts and… https://t.co/UOgDuoCyYS
6.51E+17,738529693,10/4/15 8:30,34.1174933,-80.8443043,{},"Say a prayer for Columbia SC. 10"" - 17"" of rain and heavy rain all day today. Devestating flooding now &amp; more to come"
6.51E+17,25281647,10/4/15 8:26,34.17820067,-79.85193708,{},Mrs. Dot braved the flood today to worship the Lord!  She hopes to see you today too. @ Ebenezer… https://t.co/pSVGHNVkkY
6.51E+17,66227397,10/4/15 8:21,32.8901482,-79.7986298,{chswx},"7"" of rain since 10am Saturday - and there was plenty before that #chswx… https://t.co/H2tSug26oZ"
6.51E+17,36772213,10/4/15 7:48,32.7893,-79.9863,{},"Rainfall total is now 15 1/2"" of rain in 3 days @ Charleston, South Carolina https://t.co/z3fewpZ1Qr"
6.51E+17,64465376,10/4/15 8:16,35.22483977,-80.84079342,{},"Wind, downed trees main concern in Charlotte area as rain shifts south: The main concern in the area will be wind.… http://t.co/TYfTc3gCRE"
6.51E+17,15089940,10/4/15 8:14,32.92348636,-79.85462864,{},"High tide mark on fence. It hit the patio, but stayed out of the house.… https://t.co/Cp5MwLAGje"
6.51E+17,2819862151,10/4/15 8:12,32.9124165,-80.0189231,{},@CarzellKenzie U know I stay up this road now it ain't no floods I just gotta wrap the kids up good
6.51E+17,241152694,10/4/15 8:05,34.50770832,-82.87517105,{},Anybody need a lift to Double Springs Church? Put on your rain gear and I'll be by in the kayak!
6.51E+17,606826231,10/4/15 7:54,33.92579402,-80.40072875,"{Midlands,Sumter,SC}",@weatherchannel @wis10 @WLTX Went through Hurricane Hugo but NEVER thought we would see flooding like this is the #Midlands #Sumter #SC 🙀
6.51E+17,3163992698,10/4/15 7:42,32.776428,-79.925356,{},Break in the clouds over Charleston Harbour. Praying storm moves north and gives us some relief. http://t.co/GJa97UlgFX
6.51E+17,90723759,10/4/15 7:37,34.69333333,-77.12722222,{},"Amazing what a few extra inches of tide will do @ Swansboro, North Carolina https://t.co/KAFoW2Lpdp"
6.51E+17,92047804,10/4/15 7:27,33.9741147,-80.9190441,{},It's getting pretty bad here. Most of the roads have been flooded out.
6.51E+17,142931832,10/4/15 7:03,33.88649033,-84.45474392,{fab40},#fab40 #13.1 what did you do in the rain this morning? @ Michelob Ultra 13.5 https://t.co/IaLI7dqLzB
6.51E+17,232398633,10/4/15 6:59,33.86642,-84.33631,{},very heavy rain across central south carolina and the central savannah river area of georgia... ...additional li... http://t.co/IE0w2UXb1n
6.51E+17,232398633,10/4/15 6:58,33.86642,-84.33631,{},along with the threat of particularly dangerous flash flooding... northeast winds with gusts of 20 to 30 mph wil... http://t.co/QGDDKFIRfI
6.51E+17,2568702340,10/4/15 6:41,35.1994026,-80.7263974,{},"But its money to be made rain , sleet or snow ..."
6.51E+17,2568702340,10/4/15 6:40,35.1994026,-80.7263974,{},I'm so tired of this rain doe smh
6.51E+17,285921932,10/4/15 6:29,36.1614085,-86.7767702,{},"Impromptu Nashville tour in the freezin' rain + Dippy's Viking hat and goggles @ Downtown Nashville,… https://t.co/HyH00hftgP"
6.51E+17,52585654,10/4/15 5:43,33.96066568,-81.10153402,{floodwaters},The bridge will be useless in an hour! Parking lot is flooding! #floodwaters @ Forestbrook Apartments https://t.co/Gt18fGE7C2
6.51E+17,28918980,10/4/15 4:26,35.59499505,-82.5516665,"{Asheville,avl}",#Asheville The Latest: Wind adding to rain and surf lashing Outer Banks - WLOS http://t.co/gSVvaCzDsS #avl @asheville_
6.51E+17,333727652,10/4/15 4:12,34.1535,-80.816121,{},Flash flood and Amber alerts are the most obnoxious phone alarms
6.51E+17,190860849,10/4/15 3:35,33.7489,-84.3881,{},"Bruuuuh this rain though @ Atlanta, Georgia https://t.co/ePwjKGv12e"
6.51E+17,64465376,10/4/15 3:27,35.22483977,-80.84079342,{},Gusty wind may add to weather risks on soggy East Coast: Flooding from days of record-setting rain along the… http://t.co/xBjVK92Nxc
6.51E+17,28918980,10/4/15 3:23,36.06801502,-79.79721587,{news},Flash floods on French Riviera kill at least 13 - Washington Post http://t.co/lJbZYo6sNQ #news http://t.co/WFvpliBWzX
6.51E+17,86177738,10/4/15 3:19,33.99216983,-81.03469602,{},remind me to never choose to live in a city without storm drains ever again
6.51E+17,333727652,10/4/15 3:05,34.154017,-80.814399,{},@Wild_Perfection lol @ floodgates
6.51E+17,1463625680,10/4/15 2:59,37.2286873,-80.4228287,{},comin' for ya joaquin @ Virginia Tech https://t.co/5hwTPtoBOJ
6.51E+17,232398633,10/4/15 2:52,33.86642,-84.33631,{},very heavy rain across central south carolina and the central savannah river area of georgia... ...life-threaten... http://t.co/Vt3yupwcCu
6.51E+17,335343265,10/4/15 2:48,35.22718157,-80.84308863,{},"Thru the storm and rain, me and my girls made it back to the QC safe (@ Charlotte - @cltgov in Charlotte, NC) https://t.co/F86WbjsQ8O"
6.51E+17,510487815,10/4/15 2:39,35.95480958,-83.92547073,{},"Even though we sat in the cold rain for hours, embracing a loss yet… https://t.co/74KsImwrwT"
6.51E+17,106143128,10/4/15 2:30,32.78276165,-79.93041857,{SouthCarolina},"When you can't sleep because you have to make sure your place isn't flooding. 
#SouthCarolina… https://t.co/fJNPql0vNB"
6.51E+17,422985183,10/4/15 2:26,33.95875674,-83.36918473,{},"After being in the rain all day &amp; Georgia losing, my own sister is making me sleep on her couch.... 😑"
6.51E+17,435424492,10/4/15 2:02,34.8195366,-82.4311233,{},Imma let my headphones and this rain put me to sleep 👋☔
6.51E+17,139273498,10/4/15 1:31,34.67896391,-82.84294507,"{SwimmingToVictory,BeatND}",Thanks for being the rainbow at the end of the life storm 💕#SwimmingToVictory #BeatND… https://t.co/j74oUVDn2c
6.51E+17,351901161,10/4/15 1:22,33.6911263,-80.2232381,{},gma house flooding . water ankle deep maybe higher
6.51E+17,45210629,10/4/15 1:21,33.85653033,-84.38224152,"{gameday,rage,thinkivy}",1:20 am and even the rain won't slow it down!!! #gameday #rage #thinkivy… https://t.co/6yNhsagNiT
6.51E+17,270549954,10/4/15 1:08,34.67607762,-82.8304745,{},"The rain and pain were all worth it when I stormed the field with 80,000… https://t.co/wmRNOyCzgj"
6.51E+17,314933243,10/4/15 1:06,35.0001043,-81.9661565,{},Its still flooding down in Columbia and Charleston??
6.51E+17,453363708,10/4/15 1:05,34.67896391,-82.84294507,{},"Hope and Ken make it through the rain, the flood, and hurricane Joaquin @… https://t.co/YA2KH36fR7"
6.51E+17,1031088727,10/4/15 1:01,34.67896391,-82.84294507,{},I was standing on a step to avoid the rushing current of hurricane rain and leprechaun tears ||… https://t.co/q2vIi8zCgK
6.51E+17,42247986,10/4/15 0:47,34.68015364,-82.84539094,{},"This rain can't hold us back. This rain can't hold us back. This rain can't hold us back. Oh, no, no,… https://t.co/E6N15Q59xE"
6.51E+17,1665525007,10/4/15 0:46,35.95480958,-83.92547073,{},"Win or lose, rain or shine, GBO 🍊🏈 @ Neyland Stadium https://t.co/MBNKfieuLH"
6.51E+17,315966263,10/4/15 0:46,34.92027206,-82.3020603,{},"In spite of getting married in the middle of a hurricane, the rain stopped for 30 minutes right as we… https://t.co/SXF0n5iOGB"
6.51E+17,232398633,10/4/15 0:44,33.86642,-84.33631,{},very heavy rain will occur across central south carolina and the central savannah river area of georgia... ...li... http://t.co/xTRxLrDkGG
6.51E+17,446730959,10/4/15 0:35,34.67896391,-82.84294507,{gotigers},"We survived joaquin &amp; beat notre dame, whatta day. #gotigers… https://t.co/hAtvuoYPvf"
6.51E+17,855355308,10/4/15 0:33,34.0893784,-84.2722702,{},my mom is my best friend☻ ps roll tide baby @ Ichiban Steak &amp; Sushi https://t.co/KGFEF2vmgs
6.51E+17,2993960648,10/4/15 0:30,35.95480958,-83.92547073,{poet},"all rain and no shine- ah well, still had a wonderful time🏈🍊 #poet 10.3.15 @ Neyland Stadium https://t.co/8gvthSQjkg"
6.51E+17,104890091,10/4/15 0:25,34.1898,-82.1548,"{scflood,gwd}","Our future meteorologist's rain gauge. #scflood #gwd @ Greenwood, South Carolina https://t.co/vSH6nDtrb2"
6.51E+17,405160128,10/4/15 0:02,35.95713338,-83.9302201,{},can't rain on our parade ☔️ @ Rocky Top Tennessee https://t.co/gKGKxiTIcK
6.51E+17,636761265,10/3/15 23:57,33.990551,-80.9759064,{},"Braved the storm of the century to get some wings, beer, and UFC @ Buffalo Wild Wings https://t.co/7GrDxMbOY0"
6.51E+17,586935149,10/3/15 23:53,32.60222222,-85.48916667,{},it's been a great game day on The Plains... roll tide as always though😉🐘🏈 @ Jordan–Hare Stadium https://t.co/QIT9EcfkeJ
6.51E+17,288317416,10/3/15 23:49,32.94384794,-80.06036219,"{Flood,northcharleston}",I am currently in South Carolina and we are on a curfew because of the flooding... Wow is it bad out there #Flood  #northcharleston
6.51E+17,2859867676,10/3/15 23:49,34.67896391,-82.84294507,{theirishaintsolucky},This rain can't hold us back!! WE TOO DEEP 🐅💜 #theirishaintsolucky @ Death Valley - Clemson Univ https://t.co/r0VQlWfyHI
6.51E+17,113137872,10/3/15 23:43,35.962036,-83.92008109,{},Glad we took the chance to brave the rain and have a great time at the… https://t.co/xLE56lyjl5
6.51E+17,2298772952,10/3/15 23:39,35.95480958,-83.92547073,{},We support our vols rain or shine 💧🍊☺️ @ Neyland Stadium https://t.co/bCVnrZWLsU
6.51E+17,435424492,10/3/15 23:24,34.8192416,-82.4311566,{},Fuck this rain .
6.51E+17,1257880945,10/3/15 23:17,34.67896391,-82.84294507,{Gameday},"""This rain can't hold us back"" ~ Lauren Palermo 🐯💜 #Gameday @ Death… https://t.co/3IfG2UW03h"
